.	O

DPRD	B-ORGANIZATION
Surabaya	B-LOCATION
segera	O
gelar	O
paripurna	O
istimewa	O
sebagai	O
salah	O
satu	O
syarat	O
sebelum	O
pelantikan	O
Tri	B-PERSON
Rismaharini	I-PERSON
-	O
Whisnu	B-PERSON
Sakti	I-PERSON
Buana	I-PERSON
sebagai	O
Wali	O
Kota	O
dan	O
Wakil	O
Wali	O
Kota	O
,	O
Senin	O
(	O
1/2	O
)	O
pekan	O
depan	O
.	O

Sampai	O
saat	O
ini	O
,	O
Cawapres	O
yang	O
berada	O
di	O
saku	O
Megawati	B-PERSON
Soekarnoputri	I-PERSON
hanya	O
Hamzah	B-PERSON
Haz	I-PERSON
atau	O
calon	O
yang	O
diajukan	O
PKB	B-ORGANIZATION
/	O
NU	B-ORGANIZATION
.	O

"	O
Soal	O
harga	O
kami	O
belum	O
bisa	O
tetapkan	O
,	O
tapi	O
yang	O
pasti	O
akan	O
berada	O
di	O
bawah	O
7	O
juta	O
,	O
"	O
kata	O
Alven	B-PERSON
,	O
Head	O
of	O
Samsung	B-ORGANIZATION
Mobile	O
Marketing	O
,	O
usai	O
meluncurkan	O
Galaxy	O
S	O
III	O
di	O
Ritz	B-LOCATION
Carlton	I-LOCATION
Hotel	I-LOCATION
,	O
Selasa	O
(	O
22/5/2012	O
)	O
.	O

Sedangkan	O
di	O
babak	O
16	O
besar	O
,	O
Madrid	B-LOCATION
berhasil	O
meraih	O
kemenangan	O
masing	O
-	O
masing	O
dengan	O
skor	O
2	O
-	O
0	O
atas	O
AS	B-ORGANIZATION
Roma	I-ORGANIZATION
.	O

Judy	B-PERSON
Hoops	I-PERSON
(	O
Ginnifer	B-PERSON
Goodwin	I-PERSON
)	O
adalah	O
"	O
seorang	O
"	O
kelinci	O
yang	O
tinggal	O
di	O
sebuah	O
desa	O
bernama	O
Bunnyburrow	B-LOCATION
.	O

Bandara	O
yang	O
sudah	O
ada	O
sejak	O
zaman	O
penjajahan	O
Belanda	B-LOCATION
kini	O
dijadikan	O
sebagai	O
bandara	O
internasional	O
.	O

Hal	O
itu	O
disampaikan	O
Jonan	B-PERSON
dalam	O
jumpa	O
pers	O
yang	O
dimulai	O
pukul	O
21.27	O
WIB	O
di	O
Kemenhub	B-ORGANIZATION
,	O
Jalan	B-LOCATION
Medan	I-LOCATION
Merdeka	I-LOCATION
Barat	I-LOCATION
,	O
Jakarta	B-LOCATION
Pusat	I-LOCATION
,	O
Selasa	O
(	O
22/3/2016	O
)	O
.	O

Ada	O
golden	O
time	O
,	O
di	O
mana	O
penumpang	O
airline	O
berangkat	O
pada	O
jam	O
yang	O
bagus	O
,	O
sementara	O
jam	O
lain	O
sudah	O
kurang	O
begitu	O
,	O
"	O
jawab	O
Wisnu	B-PERSON
.	O

Kala	O
menghadapi	O
Leverkusen	B-LOCATION
,	O
Wolfsburg	B-LOCATION
membuat	O
5	O
attempts	O
on	O
target	O
tanpa	O
menghasilkan	O
satu	O
gol	O
pun	O
.	O

Dia	O
menaruh	O
harap	O
kepada	O
Jokowi	B-PERSON
untuk	O
bisa	O
menjalankan	O
roda	O
pemerintahan	O
.	O

Federer	B-PERSON
tampil	O
berduet	O
dengan	O
Stanislas	B-PERSON
Wawrinka	I-PERSON
dan	O
kini	O
sudah	O
berada	O
di	O
semifinal	O
.	O

Gol	O
pertama	O
yang	O
dicetak	O
De	B-PERSON
Bruyne	I-PERSON
berawal	O
dari	O
kegagalan	O
PSG	B-ORGANIZATION
mempertahankan	O
bola	O
di	O
lini	O
tengah	O
.	O

Wali	O
Kota	O
Surabaya	B-LOCATION
Tri	B-PERSON
Rismaharini	I-PERSON
berpesan	O
kepada	O
siswa	O
siswi	O
calon	O
peserta	O
Ujian	O
Nasional	O
berbasis	O
komputer	O
untuk	O
tahun	O
ajaran	O
2016	O
ini	O
,	O
untuk	O
tidak	O
takut	O
menghadapinya	O
.	O

Gubernur	O
DKI	B-LOCATION
Basuki	B-PERSON
T	I-PERSON
Purnama	I-PERSON
diminta	O
meniru	O
Kepala	O
BIN	B-ORGANIZATION
Sutiyoso	B-PERSON
saat	O
menjabat	O
Gubernur	O
DKI	B-LOCATION
dan	O
menertibkan	O
Kramat	B-LOCATION
Tunggak	I-LOCATION
.	O

"	O
Saya	O
datang	O
bukan	O
untuk	O
bagi	O
-	O
bagi	O
uang	O
,	O
karena	O
itu	O
tidak	O
menyelesaikan	O
masalah	O
,	O
"	O
tegas	O
Mega	B-PERSON
dalam	O
pidatonya	O
di	O
depan	O
sekitar	O
1.000	O
warga	O
Blora	B-LOCATION
.	O

Jika	O
memang	O
ada	O
,	O
komunikasi	O
langsung	O
dilakukan	O
dengan	O
Ketum	O
PAN	B-ORGANIZATION
Zulkifli	B-PERSON
Hasan	I-PERSON
semata	O
.	O

Sekarang	O
tinggal	O
di	O
DPP	O
pusat	O
,	O
"	O
kata	O
Sekjen	O
PDIP	B-ORGANIZATION
Hasto	B-PERSON
Kristiyanto	I-PERSON
kepada	O
wartawan	O
usai	O
menghadiri	O
seminar	O
'	O
Kembali	O
ke	O
Pancasila	O
'	O
yang	O
digelar	O
PWNU	B-ORGANIZATION
Jatim	B-LOCATION
di	O
Hotel	B-LOCATION
Mercure	I-LOCATION
Surabaya	I-LOCATION
,	O
Selasa	O
(	O
1/3/2016	O
)	O
.	O

Terkait	O
pertemuan	O
dengan	O
Presiden	O
Jokowi	B-PERSON
siang	O
ini	O
,	O
belum	O
diketahui	O
materi	O
yang	O
akan	O
dibahas	O
.	O

"	O
Hampir	O
seluruh	O
industri	O
,	O
dan	O
hampir	O
setiap	O
saya	O
ketemu	O
baik	O
dari	O
pelaku	O
industri	O
yang	O
ada	O
di	O
Karawang	B-LOCATION
,	O
Cikampek	B-LOCATION
,	O
Purwakarta	B-LOCATION
,	O
seluruhnya	O
hampir	O
berbicara	O
adanya	O
pelabuhan	O
yang	O
baru	O
,	O
Ini	O
suatu	O
berita	O
gembira	O
buat	O
pelaku	O
industri	O
yang	O
ada	O
di	O
Jawa	B-LOCATION
Barat	I-LOCATION
,	O
"	O
jelasnya	O
.	O

Kalau	O
dari	O
PDIP	B-ORGANIZATION
yang	O
bisa	O
menyalip	O
si	O
Ahok	B-PERSON
itu	O
ya	O
mau	O
nggak	O
mau	O
memang	O
Ganjar	B-PERSON
atau	O
Risma	B-PERSON
.	O

Menteri	O
Badan	B-ORGANIZATION
Usaha	I-ORGANIZATION
Milik	I-ORGANIZATION
Negara	I-ORGANIZATION
(	O
BUMN	B-ORGANIZATION
)	O
Rini	B-PERSON
Soemarno	I-PERSON
menegaskan	O
salah	O
satu	O
upaya	O
pemerintah	O
menstabilkan	O
nilai	O
tukar	O
rupiah	O
terhadap	O
dolar	O
AS	B-LOCATION
dalam	O
jangka	O
panjang	O
adalah	O
mengurangi	O
ketergantungan	O
impor	O
.	O

Mesin	O
tersebut	O
diproduksi	O
di	O
pabrik	O
mesin	O
Toyota	B-ORGANIZATION
Motor	I-ORGANIZATION
Manufacturing	I-ORGANIZATION
Indonesia	I-ORGANIZATION
(	O
TMMIN	B-ORGANIZATION
)	O
Karawang	B-LOCATION
Plant	O
3	O
.	O

Meski	O
mengalahkan	O
penjualan	O
iPhone	O
Apple	B-ORGANIZATION
,	O
Samsung	B-ORGANIZATION
belum	O
dapat	O
dikatakan	O
sukses	O
memecahkan	O
rekor	O
penjualan	O
handsetnya	O
sendiri	O
.	O

PDIP	B-ORGANIZATION
ternyata	O
juga	O
sudah	O
punya	O
catatan	O
evaluasi	O
menyeluruh	O
soal	O
kinerja	O
menteri	O
.	O

Saya	O
memberikan	O
Fernando	B-PERSON
bola	O
dan	O
dia	O
jelas	O
berpikir	O
ada	O
opsi	O
untuk	O
mengumpan	O
ke	O
arah	O
dalam	O
,	O
dan	O
kemudian	O
seorang	O
pemain	O
menggunakan	O
kakinya	O
yang	O
berukuran	O
15	O
(	O
inci	O
)	O
untuk	O
menghalau	O
dan	O
(	O
bolanya	O
)	O
masuk	O
.	O

Untuk	O
diketahui	O
,	O
Kompolnas	B-ORGANIZATION
merupakan	O
lembaga	O
non	O
struktural	O
yang	O
dalam	O
menjalankan	O
tugas	O
dan	O
wewenangnya	O
berpedoman	O
pada	O
prinsip	O
tata	O
pemerintahan	O
.	O

Kami	O
menyamakan	O
kedudukan	O
dan	O
kami	O
terlihat	O
bagus	O
di	O
babak	O
kedua	O
,	O
kemudian	O
unggul	O
,	O
sebelum	O
sebuah	O
kesalahan	O
lain	O
membuat	O
kami	O
kebobolan	O
gol	O
kedua	O
,	O
"	O
kata	O
Blanc	B-PERSON
.	O

Setelah	O
itu	O
,	O
Indofood	B-ORGANIZATION
CBP	I-ORGANIZATION
langsung	O
menuju	O
ke	O
Singapura	B-LOCATION
,	O
Hongkong	B-LOCATION
,	O
London	B-LOCATION
dan	O
AS	B-LOCATION
.	O

Hanya	O
empat	O
pulau	O
di	O
pantai	O
utara	O
Jakarta	B-LOCATION
yang	O
merupakan	O
kawasan	O
strategis	O
nasional	O
dan	O
berada	O
di	O
bawah	O
kewenangan	O
kementerian	O
,	O
yaitu	O
Pulau	B-LOCATION
Onrust	I-LOCATION
,	O
Cipir	B-LOCATION
,	O
Kelor	B-LOCATION
,	O
dan	O
Bidadari	B-LOCATION
.	O

Beda	O
dengan	O
Pemkot	O
Blitar	B-LOCATION
yang	O
mengajukan	O
gugatan	O
keberatan	O
pengambilalihan	O
SMA	O
/	O
SMK	O
oleh	O
Pemrov	O
Jatim	B-LOCATION
,	O
Pemerintah	O
Kota	O
Surabaya	B-LOCATION
memilih	O
melakukan	O
pendekatan	O
langsung	O
ke	O
Kementerian	B-ORGANIZATION
Pendidikan	I-ORGANIZATION
Nasional	I-ORGANIZATION
.	O

Menerima	O
umpan	O
Serge	B-PERSON
Aurier	I-PERSON
,	O
Ibrahimovic	B-PERSON
yang	O
berdiri	O
di	O
tiang	O
jauh	O
di	O
sisi	O
kiri	O
kemudian	O
menanduk	O
bola	O
.	O

Nil	B-PERSON
Maizar	I-PERSON
,	O
pelatih	O
Semen	B-ORGANIZATION
Padang	I-ORGANIZATION
menanti	O
aksi	O
konkrit	O
pemerintah	O
yang	O
sudah	O
membekukan	O
PSSI	B-ORGANIZATION
demi	O
perbaikan	O
organisasi	O
sepakbola	O
tanah	O
air	O
itu	O
.	O

Halmahera	B-LOCATION
Utara	I-LOCATION
Presiden	O
Jokowi	B-PERSON
sudah	O
tahu	O
mengenai	O
isu	O
Panama	B-LOCATION
papers	O
yang	O
tengah	O
heboh	O
.	O

Sedangkan	O
Pebalap	O
Indonesia	B-LOCATION
Rio	B-PERSON
Haryanto	I-PERSON
mampu	O
mencapai	O
garis	O
finis	O
pada	O
urutan	O
ke11	O
,	O
setelah	O
start	O
pada	O
posisi	O
17	O
.	O

Kepengurusan	O
hasil	O
merger	O
itu	O
pun	O
sudah	O
didaftarkan	O
ke	O
Kemenkum	B-ORGANIZATION
HAM	I-ORGANIZATION
untuk	O
mendapat	O
pengesahan	O
.	O

Tetapi	O
asa	O
itu	O
musnah	O
tatkala	O
pimpinan	O
Pixar	B-ORGANIZATION
yang	O
sukses	O
membuat	O
film	O
macam	O
Toy	O
Story	O
dan	O
The	O
Incredibles	O
menutup	O
peluang	O
damai	O
.	O

Akom	B-PERSON
yang	O
akan	O
maju	O
sebagai	O
calon	O
ketua	O
umum	O
Golkar	B-ORGANIZATION
itu	O
juga	O
tak	O
mau	O
berspekulasi	O
bahwa	O
Presiden	O
akan	O
merombak	O
susunan	O
kabinetnya	O
usai	O
munas	O
partai	O
berlambang	O
pohon	O
beringin	O
itu	O
.	O

Putri	O
Pangeran	O
William	B-PERSON
dan	O
Putri	O
Kate	B-PERSON
tersebut	O
merupakan	O
ahli	O
waris	O
takhta	O
urutan	O
keempat	O
Kerajaan	B-LOCATION
Inggris	I-LOCATION
.	O

Antara	O
lain	O
lukisan	O
Ketua	O
Umum	O
PDIP	B-ORGANIZATION
Megawati	B-PERSON
Soekarnoputri	I-PERSON
,	O
likisan	O
tentang	O
pasar	O
dan	O
kehidupan	O
penduduk	O
,	O
juga	O
lukisan	O
bunga	O
-	O
bunga	O
nan	O
indah	O
.	O

"	O
Daripada	O
cari	O
pengacara	O
lain	O
yang	O
bayaranya	O
mahal	O
,	O
lebih	O
baik	O
Jaksa	O
Pengacara	O
Negara	O
yang	O
gratis	O
karena	O
merupakan	O
tugas	O
kejaksaaan	O
,	O
"	O
imbuh	O
Prasetyo	B-PERSON
.	O

Double	O
fault	O
Federer	B-PERSON
di	O
gim	O
kesepuluh	O
memberikan	O
break	O
point	O
pada	O
Djokovic	B-PERSON
.	O

Unggulan	O
kelima	O
itu	O
langsung	O
unggul	O
3	O
-	O
0	O
setelah	O
dua	O
kali	O
mematahkan	O
servis	O
Federer	B-PERSON
.	O

Tahun	O
ini	O
untuk	O
mempromosikan	O
pariwisata	O
Korsel	O
di	O
luar	O
negeri	O
,	O
Korea	B-ORGANIZATION
Tourism	I-ORGANIZATION
Organization	I-ORGANIZATION
akan	O
memproduksi	O
iklan	O
promosi	O
dengan	O
pemeran	O
utama	O
drama	O
populer	O
"	O
The	O
Descendant	O
of	O
the	O
Sun	O
"	O
,	O
Song	B-PERSON
Joong	I-PERSON
Ki	I-PERSON
,	O
sebagai	O
pemeran	O
utamanya	O
dengan	O
harapan	O
dapat	O
memenangkan	O
hati	O
para	O
penggemar	O
Korean	O
wave	O
di	O
dunia	O
.	O

Puluhan	O
orang	O
yang	O
mengaku	O
dari	O
Forum	B-ORGANIZATION
Kerukunan	I-ORGANIZATION
Nelayan	I-ORGANIZATION
Muara	I-ORGANIZATION
Angke	I-ORGANIZATION
menyambangi	O
KPK	B-ORGANIZATION
.	O

"	O
Di	O
wilayah	O
Kepulauan	B-LOCATION
Riau	I-LOCATION
banyak	O
terhambat	O
karena	O
masalah	O
peralatan	O
maupun	O
sinyal	O
yang	O
kadang	O
-	O
kadang	O
bisa	O
kami	O
nikmati	O
secara	O
baik	O
,	O
"	O
kata	O
Bambang	B-PERSON
.	O

Mereka	O
tak	O
akan	O
diperkuat	O
goal	O
getter	O
tim	O
Gonzalo	B-PERSON
Higuain	I-PERSON
yang	O
sedang	O
manjalani	O
sanksi	O
larangan	O
bertanding	O
.	O

"	O
Prinsipnya	O
,	O
semua	O
fraksi	O
memahami	O
Tax	O
Amnesty	O
ini	O
merupakan	O
suatu	O
kebutuhan	O
dan	O
kepentingan	O
bangsa	O
dan	O
negara	O
.	O

Los	B-LOCATION
Angeles	I-LOCATION
-	O
Walt	B-ORGANIZATION
Disney	I-ORGANIZATION
Co.	I-ORGANIZATION
memperkenalkan	O
sebuah	O
layanan	O
baru	O
yang	O
memungkinkan	O
anak	O
di	O
bawah	O
umur	O
14	O
tahun	O
membuat	O
situs	O
mini	O
pribadi	O
,	O
seperti	O
situs	O
jaringan	O
pertemanan	O
MySpace.com	B-ORGANIZATION
.	O

Untuk	O
calon	O
wakil	O
presiden	O
(	O
cawapres	O
)	O
,	O
Megawati	B-PERSON
sudah	O
membuat	O
deal	O
terbatas	O
untuk	O
berpasangan	O
dengan	O
Sri	B-PERSON
Sultan	I-PERSON
Hamengku	I-PERSON
Buwono	I-PERSON
X	I-PERSON
.	O
"	O
Memang	O
sudah	O
ada	O
deal	O
terbatas	O
,	O
dengan	O
catatan	O
Sultan	B-PERSON
fix	O
diusung	O
Golkar	B-ORGANIZATION
,	O
diusung	O
secara	O
resmi	O
oleh	O
Golkar	B-ORGANIZATION
.	O

Pada	O
hari	O
Jumat	O
(	O
6/5/11	O
)	O
saya	O
membeli	O
sebuah	O
HP	O
baru	O
merek	O
Samsung	B-ORGANIZATION
(	O
tipe	O
GT	O
-	O
E2652W	O
)	O
di	O
sebuah	O
toko	O
yang	O
berlokasi	O
di	O
ITC	B-LOCATION
-	I-LOCATION
BSD	I-LOCATION
.	O

Itu	O
juga	O
dengan	O
catatan	O
mereka	O
masih	O
perlu	O
berharap	O
Leicester	B-ORGANIZATION
terpeleset	O
.	O

Dia	O
dengan	O
jeli	O
membaca	O
arah	O
tendangan	O
penalti	O
Ibrahimovic	B-PERSON
yang	O
disepak	O
ke	O
sisi	O
kanan	O
bawah	O
gawangnya	O
.	O

Sementara	O
itu	O
soal	O
layanan	O
transportasi	O
berbasis	O
aplikasi	O
,	O
KPPU	B-ORGANIZATION
melihat	O
tidak	O
ada	O
Indonesia	B-LOCATION
lambat	O
dalam	O
mengantisipasi	O
kemajuan	O
teknologi	O
di	O
bidang	O
transportasi	O
.	O

"	O
Fasilitas	O
Samsung	B-ORGANIZATION
di	O
Noida	B-LOCATION
saat	O
ini	O
membuat	O
ponsel	O
dual	O
SIM	O
,	O
multimedia	O
dan	O
layar	O
sentuh	O
dan	O
pada	O
akhir	O
tahun	O
akan	O
mulai	O
memproduksi	O
handset	O
Android	O
serta	O
Bada	O
,	O
"	O
kata	O
Ranjit	B-PERSON
Yadav	I-PERSON
,	O
Kepala	O
Samsung	B-ORGANIZATION
India	B-LOCATION
.	O

Benzema	B-PERSON
menjadi	O
striker	O
Prancis	B-LOCATION
tertajam	O
di	O
lima	O
liga	O
besar	O
Eropa	B-LOCATION
.	O

Polda	B-ORGANIZATION
terus	O
adakan	O
operasi	O
razia	O
,	O
tapi	O
itu	O
tak	O
mengakibatkan	O
efek	O
jera	O
,	O
"	O
sebutnya	O
.	O

Sebelumnya	O
tertulis	O
bahwa	O
Indofood	B-ORGANIZATION
CBP	I-ORGANIZATION
menunjuk	O
3	O
sekuritas	O
saja	O
,	O
yakni	O
Kim	B-ORGANIZATION
Eng	I-ORGANIZATION
,	O
Deutsche	B-ORGANIZATION
Bank	I-ORGANIZATION
dan	O
Mandiri	B-ORGANIZATION
Sekuritas	I-ORGANIZATION
.	O

Pemain	O
Inggris	B-LOCATION
29	O
tahun	O
itu	O
mencetak	O
19	O
gol	O
,	O
termasuk	O
11	O
di	O
antaranya	O
yang	O
ia	O
buat	O
secara	O
beruntun	O
dalam	O
partai	O
-	O
partai	O
antara	O
Agustus	O
-	O
November	O
.	O

Kritikan	O
diawali	O
Adian	B-PERSON
Napitupulu	I-PERSON
yang	O
menyebut	O
Jonan	B-PERSON
tak	O
konsisten	O
dan	O
tak	O
bisa	O
menciptakan	O
keteduhan	O
.	O

Nalbandian	B-PERSON
pun	O
makin	O
menabalkan	O
diri	O
sebagai	O
spesialis	O
batu	O
sandungan	O
bagi	O
Federer	B-PERSON
.	O

Menteri	O
Tenaga	O
Kerja	O
Hanif	B-PERSON
Dhakiri	I-PERSON
menghadiri	O
pengangkatan	O
5.000	O
karyawan	O
tetap	O
itu	O
di	O
Kantor	O
Pusat	O
Pos	B-ORGANIZATION
Indonesia	I-ORGANIZATION
,	O
Jakarta	B-LOCATION
.	O

Walt	B-ORGANIZATION
Disney	I-ORGANIZATION
Co.	I-ORGANIZATION
dan	O
General	B-ORGANIZATION
Electric	I-ORGANIZATION
Co.	I-ORGANIZATION
-1	O
%	O
akibat	O
ADP	B-ORGANIZATION
Employer	I-ORGANIZATION
Services	I-ORGANIZATION
mengatakan	O
persahaan	O
-	O
perusahaan	O
telah	O
memangkas	O
298.000	O
pekerja	O
pada	O
bulan	O
Agustus	O
.	O

Muktamar	O
ini	O
diselenggarakan	O
oleh	O
kepengurusan	O
hasil	O
Muktamar	O
VII	O
di	O
Bandung	B-LOCATION
.	O

"	O
Samsung	B-ORGANIZATION
galaxy	O
tab	O
dirancang	O
sedemikian	O
rupa	O
sehingga	O
para	O
pengguna	O
dapat	O
merasakan	O
pengalaman	O
online	O
yang	O
luar	O
biasa	O
,	O
"	O
ujar	O
Yoo	B-PERSON
Young	I-PERSON
Kim	I-PERSON
,	O
Managing	O
Director	O
PT	B-ORGANIZATION
Samsung	I-ORGANIZATION
Electronics	I-ORGANIZATION
Indonesia	I-ORGANIZATION
,	O
di	O
Ritz	B-LOCATION
Carlon	I-LOCATION
Hotel	I-LOCATION
,	O
Selasa	O
(	O
19/10/10	O
)	O
.	O

Bantuan	O
yang	O
diberikan	O
antara	O
lain	O
bantuan	O
Keluarga	O
Harapan	O
,	O
bantuan	O
untuk	O
difabel	O
dan	O
Kartu	O
Indonesia	O
Pintar	O
(	O
KIP	O
)	O
untuk	O
para	O
pelajar	O
.	O

Dari	O
tujuh	O
divre	O
yang	O
ada	O
,	O
lima	O
di	O
antaranya	O
dikerjakan	O
dalam	O
bentuk	O
KSO	O
,	O
yaitu	O
Divre	O
I	O
Sumatera	B-LOCATION
dengan	O
PT	B-ORGANIZATION
Pramindo	I-ORGANIZATION
Ikat	I-ORGANIZATION
Nusantara	I-ORGANIZATION
.	O

Lea	B-PERSON
Iacocca	I-PERSON
mampu	O
secara	O
cepat	O
membenahi	O
Chrysler	B-ORGANIZATION
karena	O
dia	O
mempunyai	O
wewenang	O
penuh	O
melakukan	O
konsolidasi	O
,	O
termasuk	O
membawa	O
beberapa	O
kolega	O
lamanya	O
dari	O
Ford	B-ORGANIZATION
.	O

Sebab	O
untuk	O
urusan	O
kontrol	O
penerbangan	O
,	O
itu	O
berada	O
di	O
otoritas	O
air	B-ORGANIZATION
controller	I-ORGANIZATION
traffic	I-ORGANIZATION
(	O
ATC	B-ORGANIZATION
)	O
.	O

Prasetyo	B-PERSON
mengatakan	O
aset	O
Kemenhub	B-ORGANIZATION
banyak	O
yang	O
merupakan	O
warisan	O
sejak	O
zaman	O
Belanda	B-LOCATION
.	O

Ratusan	O
orang	O
yang	O
sebelumnya	O
berdemo	O
di	O
depan	O
